ID,Name,Type,rConc,Name,Type,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S95-A78,Supply_Water,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S95-A77,Supply_Water,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S95-A76,Supply_Water,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S95-A75,Supply_Water,Unknown,1,sat4,Test,23.46111874,1.30E-07,1,Pass,0.002436086,77.32251458,999,1
S95-A74,Supply_Water,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S95-A73,Supply_Water,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S95-A84,Supply_Water,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S95-A83,Supply_Water,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S95-A82,Supply_Water,Unknown,1,tet44,Test,23.9734121,-1,1,Pass,0.002436086,81.03670634,999,1
S95-A81,Supply_Water,Unknown,1,tetQ,Test,23.03057728,0.000982179,1,Pass,0.002436086,78.66470483,999,1
S95-A80,Supply_Water,Unknown,1,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S95-A79,Supply_Water,Unknown,1,tetQ,Test,28.99311823,3.94E-09,0,Flag,0.002436086,79.79642001,999,1
S95-A90,Supply_Water,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S95-A89,Supply_Water,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S95-A88,Supply_Water,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S95-A87,Supply_Water,Unknown,1,aac3-Via,Test,25.75513483,-1,1,Pass,0.002436086,89.59541325,999,1
S95-A86,Supply_Water,Unknown,1,aac3-Via,Test,24.95606055,-1,1,Pass,0.002436086,87.54506186,999,1
S95-A85,Supply_Water,Unknown,1,aac3-Via,Test,25.45244924,-1,0,Flag,0.002436086,999,999,0
S95-A96,Supply_Water,Unknown,1,IS6100,Test,18.36677858,-1,1,Pass,0.002436086,88.22482557,999,1
S95-A95,Supply_Water,Unknown,1,IS6100,Test,17.57213753,-1,1,Pass,0.002436086,88.30457913,999,1
S95-A94,Supply_Water,Unknown,1,IS6100,Test,17.98185271,-1,1,Pass,0.002436086,88.34567055,999,1
S95-A93,Supply_Water,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S95-A92,Supply_Water,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S95-A91,Supply_Water,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A01,P3_3,Unknown,1,16S_155y_1392,Test,13.10408741,8.37E-05,0.589656991,Flag,0.002436086,88.99248748,999,1
S05-A02,P3_3,Unknown,1,16S_155y_1392,Test,12.58923764,0.000151444,0.748991158,Pass,0.002436086,88.82423375,999,1
S05-A03,P3_3,Unknown,1,16S_155y_1392,Test,13.68632942,4.28E-05,0.624050613,Flag,0.002436086,88.78705815,999,1
S05-A04,P3_3,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A05,P3_3,Unknown,1,tetO,Test,23.55652987,0.349905819,1,Pass,0.002436086,80.21515626,999,1
S05-A06,P3_3,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A07,P3_3,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A08,P3_3,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A09,P3_3,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A10,P3_3,Unknown,1,tetT,Test,22.43760323,-1,1,Pass,0.002436086,77.05073212,999,1
S05-A11,P3_3,Unknown,1,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A12,P3_3,Unknown,1,tetT,Test,24.74952516,-1,1,Pass,0.002436086,76.9898043,999,1
S05-A13,P3_3,Unknown,1,tet33_241_388,Test,27.87235713,3.62E-09,0,Flag,0.002436086,999,999,0
S05-A14,P3_3,Unknown,1,tet33_241_388,Test,27.70331434,4.09E-09,0,Flag,0.002436086,999,999,0
S05-A15,P3_3,Unknown,1,tet33_241_388,Test,26.77019381,8.08E-09,1,Pass,0.002436086,89.7863057,999,1
S05-A16,P3_3,Unknown,1,tetM,Test,22.9006167,-1,1,Pass,0.002436086,81.2964328,999,1
S05-A17,P3_3,Unknown,1,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A18,P3_3,Unknown,1,tetM,Test,22.30067292,-1,1,Pass,0.002436086,81.05654341,999,1
S05-A19,P3_3,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A20,P3_3,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A21,P3_3,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A22,P3_3,Unknown,1,sulIII-marko,Test,8.56291312,0.569419832,1,Pass,0.002436086,73.69503023,999,1
S05-A23,P3_3,Unknown,1,sulIII-marko,Test,8.133241764,0.077314428,0.986190127,Pass,0.002436086,73.62413852,999,1
S05-A24,P3_3,Unknown,1,sulIII-marko,Test,8.084838881,0.061740878,1,Pass,0.002436086,73.74319231,999,1
S05-A25,P3_3,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A26,P3_3,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A27,P3_3,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A28,P3_3,Unknown,1,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A29,P3_3,Unknown,1,tetL,Test,22.26926326,-1,1,Pass,0.002436086,80.95394652,999,1
S05-A30,P3_3,Unknown,1,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A31,P3_3,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A32,P3_3,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A33,P3_3,Unknown,1,erm(B),Test,23.42667864,-1,1,Pass,0.002436086,81.77587794,999,1
S05-A34,P3_3,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A35,P3_3,Unknown,1,intI1F165_clinical,Test,28.34300888,-1,0,Flag,0.002436086,999,999,0
S05-A36,P3_3,Unknown,1,intI1F165_clinical,Test,27.83887084,-1,0,Flag,0.002436086,999,999,0
S05-A37,P3_3,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A38,P3_3,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A39,P3_3,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A40,P3_3,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A41,P3_3,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A42,P3_3,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A43,P3_3,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A44,P3_3,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A45,P3_3,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A46,P3_3,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A47,P3_3,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A48,P3_3,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A54,P3_3,Unknown,1,tnpA2,Test,21.65999272,-1,1,Pass,0.002436086,85.38658322,999,1
S05-A53,P3_3,Unknown,1,tnpA2,Test,21.63316361,-1,1,Pass,0.002436086,85.36824747,999,1
S05-A52,P3_3,Unknown,1,tnpA2,Test,22.18946127,-1,1,Pass,0.002436086,85.33061868,999,1
S05-A51,P3_3,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A50,P3_3,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A49,P3_3,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A60,P3_3,Unknown,1,intl3,Test,24.44897934,-1,1,Pass,0.002436086,88.1330464,999,1
S05-A59,P3_3,Unknown,1,intl3,Test,24.11202312,-1,0.998727013,Pass,0.002436086,88.63943322,999,1
S05-A58,P3_3,Unknown,1,intl3,Test,24.54459723,-1,1,Pass,0.002436086,88.73491048,999,1
S05-A57,P3_3,Unknown,1,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A56,P3_3,Unknown,1,aadD,Test,23.51335847,-1,1,Pass,0.002436086,83.02849962,999,1
S05-A55,P3_3,Unknown,1,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A66,P3_3,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A65,P3_3,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A64,P3_3,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A63,P3_3,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A62,P3_3,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A61,P3_3,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A72,P3_3,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A71,P3_3,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A70,P3_3,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A69,P3_3,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A68,P3_3,Unknown,1,aadE,Test,24.42654075,-1,1,Pass,0.002436086,74.65194471,999,1
S05-A67,P3_3,Unknown,1,aadE,Test,23.81247328,-1,1,Pass,0.002436086,74.673574,999,1
S05-A78,P3_3,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A77,P3_3,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A76,P3_3,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A75,P3_3,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A74,P3_3,Unknown,1,sat4,Test,23.89896602,9.69E-08,1,Pass,0.002436086,77.67718479,999,1
S05-A73,P3_3,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A84,P3_3,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A83,P3_3,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A82,P3_3,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A81,P3_3,Unknown,1,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A80,P3_3,Unknown,1,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A79,P3_3,Unknown,1,tetQ,Test,23.31794853,0.00053965,1,Pass,0.002436086,80.04919978,999,1
S05-A90,P3_3,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A89,P3_3,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A88,P3_3,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A87,P3_3,Unknown,1,aac3-Via,Test,24.89321359,-1,0.989717132,Pass,0.002436086,89.43393401,999,1
S05-A86,P3_3,Unknown,1,aac3-Via,Test,23.08128579,-1,0.902615444,Pass,0.002436086,89.00163074,999,1
S05-A85,P3_3,Unknown,1,aac3-Via,Test,23.51713017,-1,0.969052731,Pass,0.002436086,89.75096572,999,1
S05-A96,P3_3,Unknown,1,IS6100,Test,20.08583992,-1,0.971474753,Pass,0.002436086,88.13869033,999,1
S05-A95,P3_3,Unknown,1,IS6100,Test,21.15543303,-1,1,Pass,0.002436086,88.19332634,999,1
S05-A94,P3_3,Unknown,1,IS6100,Test,20.58170115,-1,1,Pass,0.002436086,88.2709255,999,1
S05-A93,P3_3,Unknown,1,tetW,Test,26.0376153,-1,1,Pass,0.002436086,82.11362224,999,1
S05-A92,P3_3,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S05-A91,P3_3,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A01,AM_B2,Unknown,1,16S_155y_1392,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A02,AM_B2,Unknown,1,16S_155y_1392,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A03,AM_B2,Unknown,1,16S_155y_1392,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A04,AM_B2,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A05,AM_B2,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A06,AM_B2,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A07,AM_B2,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A08,AM_B2,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A09,AM_B2,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A10,AM_B2,Unknown,1,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A11,AM_B2,Unknown,1,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A12,AM_B2,Unknown,1,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A13,AM_B2,Unknown,1,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A14,AM_B2,Unknown,1,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A15,AM_B2,Unknown,1,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A16,AM_B2,Unknown,1,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A17,AM_B2,Unknown,1,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A18,AM_B2,Unknown,1,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A19,AM_B2,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A20,AM_B2,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A21,AM_B2,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A22,AM_B2,Unknown,1,sulIII-marko,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A23,AM_B2,Unknown,1,sulIII-marko,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A24,AM_B2,Unknown,1,sulIII-marko,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A25,AM_B2,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A26,AM_B2,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A27,AM_B2,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A28,AM_B2,Unknown,1,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A29,AM_B2,Unknown,1,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A30,AM_B2,Unknown,1,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A31,AM_B2,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A32,AM_B2,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A33,AM_B2,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A34,AM_B2,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A35,AM_B2,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A36,AM_B2,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A37,AM_B2,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A38,AM_B2,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A39,AM_B2,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A40,AM_B2,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A41,AM_B2,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A42,AM_B2,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A43,AM_B2,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A44,AM_B2,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A45,AM_B2,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A46,AM_B2,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A47,AM_B2,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A48,AM_B2,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A54,AM_B2,Unknown,1,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A53,AM_B2,Unknown,1,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A52,AM_B2,Unknown,1,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A51,AM_B2,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A50,AM_B2,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A49,AM_B2,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A60,AM_B2,Unknown,1,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A59,AM_B2,Unknown,1,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A58,AM_B2,Unknown,1,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A57,AM_B2,Unknown,1,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A56,AM_B2,Unknown,1,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A55,AM_B2,Unknown,1,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A66,AM_B2,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A65,AM_B2,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A64,AM_B2,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A63,AM_B2,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A62,AM_B2,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A61,AM_B2,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A72,AM_B2,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A71,AM_B2,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A70,AM_B2,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A69,AM_B2,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A68,AM_B2,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A67,AM_B2,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A78,AM_B2,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A77,AM_B2,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A76,AM_B2,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A75,AM_B2,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A74,AM_B2,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A73,AM_B2,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A84,AM_B2,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A83,AM_B2,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A82,AM_B2,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A81,AM_B2,Unknown,1,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A80,AM_B2,Unknown,1,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A79,AM_B2,Unknown,1,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A90,AM_B2,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A89,AM_B2,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A88,AM_B2,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A87,AM_B2,Unknown,1,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A86,AM_B2,Unknown,1,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A85,AM_B2,Unknown,1,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A96,AM_B2,Unknown,1,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A95,AM_B2,Unknown,1,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A94,AM_B2,Unknown,1,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A93,AM_B2,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A92,AM_B2,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S94-A91,AM_B2,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A01,P3_1,Unknown,1,16S_155y_1392,Test,13.21827181,7.34E-05,0.538800356,Flag,0.002436086,88.91923494,999,1
S04-A02,P3_1,Unknown,1,16S_155y_1392,Test,12.86692461,0.000110017,0.699655049,Pass,0.002436086,88.8125715,999,1
S04-A03,P3_1,Unknown,1,16S_155y_1392,Test,13.96639139,3.10E-05,0.592187218,Flag,0.002436086,88.76726332,999,1
S04-A04,P3_1,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A05,P3_1,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A06,P3_1,Unknown,1,tetO,Test,27.54676614,2.14E+17,1,Pass,0.002436086,80.10688512,999,1
S04-A07,P3_1,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A08,P3_1,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A09,P3_1,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A10,P3_1,Unknown,1,tetT,Test,24.54457891,-1,1,Pass,0.002436086,76.99268536,999,1
S04-A11,P3_1,Unknown,1,tetT,Test,22.40814846,-1,1,Pass,0.002436086,77.03502241,999,1
S04-A12,P3_1,Unknown,1,tetT,Test,23.14393466,-1,1,Pass,0.002436086,77.016785,999,1
S04-A13,P3_1,Unknown,1,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A14,P3_1,Unknown,1,tet33_241_388,Test,27.89775657,3.55E-09,0,Flag,0.002436086,999,999,0
S04-A15,P3_1,Unknown,1,tet33_241_388,Test,26.12701886,1.29E-08,1,Pass,0.002436086,88.08859821,999,1
S04-A16,P3_1,Unknown,1,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A17,P3_1,Unknown,1,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A18,P3_1,Unknown,1,tetM,Test,22.7949188,-1,1,Pass,0.002436086,81.01712216,999,1
S04-A19,P3_1,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A20,P3_1,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A21,P3_1,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A22,P3_1,Unknown,1,sulIII-marko,Test,9.332173796,20.32222045,1,Pass,0.002436086,73.67996611,999,1
S04-A23,P3_1,Unknown,1,sulIII-marko,Test,8.988492087,4.11476734,1,Pass,0.002436086,73.61351974,999,1
S04-A24,P3_1,Unknown,1,sulIII-marko,Test,8.835981224,2.025557397,1,Pass,0.002436086,73.7155915,999,1
S04-A25,P3_1,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A26,P3_1,Unknown,1,aphA3,Test,25.16823873,-1,1,Pass,0.002436086,80.80964337,999,1
S04-A27,P3_1,Unknown,1,aphA3,Test,24.69752513,-1,1,Pass,0.002436086,80.8229241,999,1
S04-A28,P3_1,Unknown,1,tetL,Test,22.35912951,-1,1,Pass,0.002436086,81.02385314,999,1
S04-A29,P3_1,Unknown,1,tetL,Test,22.5987144,-1,1,Pass,0.002436086,81.03574416,999,1
S04-A30,P3_1,Unknown,1,tetL,Test,22.95164367,-1,1,Pass,0.002436086,81.01904461,999,1
S04-A31,P3_1,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A32,P3_1,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A33,P3_1,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A34,P3_1,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A35,P3_1,Unknown,1,intI1F165_clinical,Test,25.46101978,-1,1,Pass,0.002436086,85.35656731,999,1
S04-A36,P3_1,Unknown,1,intI1F165_clinical,Test,28.23068013,-1,0,Flag,0.002436086,999,999,0
S04-A37,P3_1,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A38,P3_1,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A39,P3_1,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A40,P3_1,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A41,P3_1,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A42,P3_1,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A43,P3_1,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A44,P3_1,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A45,P3_1,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A46,P3_1,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A47,P3_1,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A48,P3_1,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S04-A54,P3_1,Unknown,1,tnpA2,Test,21.25720664,-1,1,Pass,0.002436086,85.30266602,999,1
S04-A53,P3_1,Unknown,1,tnpA2,Test,21.0528364,-1,1,Pass,0.002436086,85.23610716,999,1
